path,class,color
./dataset_resized/not_red/nr0left0382.jpg,1,not_red
./dataset_resized/not_light/nl1left0211.jpg,2,not_light
./dataset_resized/not_light/nlleft1918.jpg,2,not_light
./dataset_resized/not_red/nr0left0424.jpg,1,not_red
./dataset_resized/not_light/nlleft1978.jpg,2,not_light
./dataset_resized/red/rleft1760.jpg,0,red
./dataset_resized/red/rleft0523.jpg,0,red
./dataset_resized/not_light/nl1left1128.jpg,2,not_light
./dataset_resized/not_light/nl1left0050.jpg,2,not_light
./dataset_resized/not_red/nrleft1615.jpg,1,not_red
./dataset_resized/red/rleft1774.jpg,0,red
./dataset_resized/not_light/nl1left0477.jpg,2,not_light
./dataset_resized/red/r0left0561.jpg,0,red
./dataset_resized/not_light/nl1left1143.jpg,2,not_light
./dataset_resized/not_red/nr1left0387.jpg,1,not_red
./dataset_resized/not_light/nl1left0117.jpg,2,not_light
./dataset_resized/red/r0left0548.jpg,0,red
./dataset_resized/not_red/nrleft1107.jpg,1,not_red
./dataset_resized/red/rleft1531.jpg,0,red
./dataset_resized/red/rleft1866.jpg,0,red
./dataset_resized/not_red/nrleft1045.jpg,1,not_red
./dataset_resized/red/rleft0598.jpg,0,red
./dataset_resized/not_red/nrleft1739.jpg,1,not_red
./dataset_resized/not_red/nrleft1654.jpg,1,not_red
./dataset_resized/not_red/nrleft0697.jpg,1,not_red
./dataset_resized/not_light/nl1left0745.jpg,2,not_light
./dataset_resized/not_light/nlleft0189.jpg,2,not_light
./dataset_resized/not_red/nr1left0735.jpg,1,not_red
./dataset_resized/not_red/nrleft1113.jpg,1,not_red
./dataset_resized/not_light/nl1left0589.jpg,2,not_light
./dataset_resized/not_light/nl1left0634.jpg,2,not_light
./dataset_resized/not_red/nrleft1422.jpg,1,not_red
./dataset_resized/red/rleft1835.jpg,0,red
./dataset_resized/not_light/nlleft1921.jpg,2,not_light
./dataset_resized/red/rleft1853.jpg,0,red
./dataset_resized/not_red/nrleft0116.jpg,1,not_red
./dataset_resized/not_light/nl1left0740.jpg,2,not_light
./dataset_resized/red/rleft1231.jpg,0,red
./dataset_resized/not_red/nrleft1354.jpg,1,not_red
./dataset_resized/not_red/nr1left1065.jpg,1,not_red
./dataset_resized/not_light/nl1left1113.jpg,2,not_light
./dataset_resized/not_red/nr0left0380.jpg,1,not_red
./dataset_resized/red/rleft0914.jpg,0,red
./dataset_resized/red/rleft0849.jpg,0,red
./dataset_resized/not_light/nl1left0888.jpg,2,not_light
./dataset_resized/not_red/nr0left0034.jpg,1,not_red
./dataset_resized/not_light/nlleft0216.jpg,2,not_light
./dataset_resized/red/r0left0499.jpg,0,red
./dataset_resized/not_red/nr0left0368.jpg,1,not_red
./dataset_resized/not_light/nl1left0251.jpg,2,not_light
./dataset_resized/not_red/nr1left1021.jpg,1,not_red
./dataset_resized/not_light/nl1left0178.jpg,2,not_light
./dataset_resized/red/rleft1538.jpg,0,red
./dataset_resized/red/rleft0637.jpg,0,red
./dataset_resized/red/rleft0621.jpg,0,red
./dataset_resized/red/rleft0888.jpg,0,red
./dataset_resized/not_red/nrleft0102.jpg,1,not_red
./dataset_resized/not_light/nlleft0160.jpg,2,not_light
./dataset_resized/not_light/nl1left0195.jpg,2,not_light
./dataset_resized/not_red/nrleft1722.jpg,1,not_red
./dataset_resized/not_red/nr0left0103.jpg,1,not_red
./dataset_resized/not_light/nlleft0039.jpg,2,not_light
./dataset_resized/not_red/nrleft0078.jpg,1,not_red
./dataset_resized/not_light/nl1left0895.jpg,2,not_light
./dataset_resized/not_red/nrleft1325.jpg,1,not_red
./dataset_resized/not_red/nrleft1120.jpg,1,not_red
./dataset_resized/not_light/nl1left0266.jpg,2,not_light
./dataset_resized/not_light/nlleft0150.jpg,2,not_light
./dataset_resized/red/rleft0878.jpg,0,red
./dataset_resized/red/r1left0686.jpg,0,red
./dataset_resized/not_red/nr0left0058.jpg,1,not_red
./dataset_resized/red/rleft0571.jpg,0,red
./dataset_resized/not_light/nlleft0073.jpg,2,not_light
./dataset_resized/not_red/nrleft0966.jpg,1,not_red
./dataset_resized/not_light/nl1left0488.jpg,2,not_light
./dataset_resized/not_light/nl1left0594.jpg,2,not_light
./dataset_resized/not_light/nl1left0760.jpg,2,not_light
./dataset_resized/not_light/nl1left1138.jpg,2,not_light
./dataset_resized/red/rleft1819.jpg,0,red
./dataset_resized/red/rleft1164.jpg,0,red
./dataset_resized/not_red/nrleft1721.jpg,1,not_red
./dataset_resized/not_light/nl1left0011.jpg,2,not_light
./dataset_resized/not_light/nl1left0230.jpg,2,not_light
./dataset_resized/red/rleft1522.jpg,0,red
./dataset_resized/not_light/nl1left0128.jpg,2,not_light
./dataset_resized/red/rleft0908.jpg,0,red
./dataset_resized/not_red/nr0left0447.jpg,1,not_red
./dataset_resized/red/r1left0344.jpg,0,red
./dataset_resized/not_light/nl1left0628.jpg,2,not_light
./dataset_resized/not_red/nrleft1271.jpg,1,not_red
./dataset_resized/red/r0left0172.jpg,0,red
./dataset_resized/not_light/nl1left0025.jpg,2,not_light
./dataset_resized/not_light/nlleft1962.jpg,2,not_light
./dataset_resized/not_light/nlleft0071.jpg,2,not_light
./dataset_resized/not_light/nlleft0722.jpg,2,not_light
./dataset_resized/not_light/nlleft1991.jpg,2,not_light
./dataset_resized/red/r0left0487.jpg,0,red
./dataset_resized/not_light/nlleft0029.jpg,2,not_light
./dataset_resized/not_red/nr0left0330.jpg,1,not_red
./dataset_resized/not_red/nr0left0396.jpg,1,not_red
./dataset_resized/not_light/nl1left0777.jpg,2,not_light
./dataset_resized/not_light/nl1left0961.jpg,2,not_light
./dataset_resized/not_light/nlleft0731.jpg,2,not_light
./dataset_resized/red/rleft1767.jpg,0,red
./dataset_resized/not_red/nr0left0327.jpg,1,not_red
./dataset_resized/not_red/nrleft1095.jpg,1,not_red
./dataset_resized/not_light/nlleft0128.jpg,2,not_light
./dataset_resized/red/r0left0559.jpg,0,red
./dataset_resized/not_light/nl1left0538.jpg,2,not_light
./dataset_resized/not_red/nrleft1740.jpg,1,not_red
./dataset_resized/not_light/nl1left0624.jpg,2,not_light
./dataset_resized/red/rleft0634.jpg,0,red
./dataset_resized/not_light/nl1left0040.jpg,2,not_light
./dataset_resized/not_red/nr0left0291.jpg,1,not_red
./dataset_resized/red/rleft1194.jpg,0,red
./dataset_resized/not_red/nr0left0575.jpg,1,not_red
./dataset_resized/red/r1left0349.jpg,0,red
./dataset_resized/red/rleft1545.jpg,0,red
./dataset_resized/not_red/nrleft1709.jpg,1,not_red
./dataset_resized/red/r0left0151.jpg,0,red
./dataset_resized/red/rleft0524.jpg,0,red
./dataset_resized/not_red/nrleft0973.jpg,1,not_red
./dataset_resized/red/rleft1856.jpg,0,red
./dataset_resized/not_light/nl1left0794.jpg,2,not_light
./dataset_resized/not_light/nl1left0259.jpg,2,not_light
./dataset_resized/red/rleft0873.jpg,0,red
./dataset_resized/red/rleft0228.jpg,0,red
./dataset_resized/not_red/nr0left0406.jpg,1,not_red
./dataset_resized/red/r1left0345.jpg,0,red
./dataset_resized/not_light/nlleft1967.jpg,2,not_light
./dataset_resized/not_red/nr1left1012.jpg,1,not_red
./dataset_resized/red/rleft1207.jpg,0,red
./dataset_resized/not_red/nr1left1048.jpg,1,not_red
./dataset_resized/not_red/nrleft1301.jpg,1,not_red
./dataset_resized/not_light/nl1left0132.jpg,2,not_light
./dataset_resized/not_light/nl1left1098.jpg,2,not_light
./dataset_resized/not_red/nr0left0282.jpg,1,not_red
./dataset_resized/not_red/nr0left0374.jpg,1,not_red
./dataset_resized/red/r1left0367.jpg,0,red
./dataset_resized/not_light/nl1left0623.jpg,2,not_light
./dataset_resized/red/rleft0894.jpg,0,red
./dataset_resized/red/rleft1470.jpg,0,red
./dataset_resized/not_light/nlleft0165.jpg,2,not_light
./dataset_resized/not_light/nl1left0175.jpg,2,not_light
./dataset_resized/red/rleft0902.jpg,0,red
./dataset_resized/not_light/nl1left0406.jpg,2,not_light
./dataset_resized/not_red/nrleft0989.jpg,1,not_red
./dataset_resized/not_light/nl1left0595.jpg,2,not_light
./dataset_resized/not_red/nrleft0034.jpg,1,not_red
./dataset_resized/not_light/nl1left0616.jpg,2,not_light
./dataset_resized/not_red/nr1left1032.jpg,1,not_red
./dataset_resized/red/r0left0181.jpg,0,red
./dataset_resized/not_light/nl1left0438.jpg,2,not_light
./dataset_resized/not_light/nl1left0068.jpg,2,not_light
./dataset_resized/red/rleft1500.jpg,0,red
./dataset_resized/not_red/nr0left0279.jpg,1,not_red
./dataset_resized/red/rleft1496.jpg,0,red
./dataset_resized/not_light/nl1left0067.jpg,2,not_light
./dataset_resized/red/rleft1460.jpg,0,red
./dataset_resized/red/r1left0377.jpg,0,red
./dataset_resized/not_red/nrleft1735.jpg,1,not_red
./dataset_resized/not_red/nr0left0296.jpg,1,not_red
./dataset_resized/red/rleft1515.jpg,0,red
./dataset_resized/not_light/nlleft0103.jpg,2,not_light
./dataset_resized/not_red/nrleft0018.jpg,1,not_red
./dataset_resized/not_light/nlleft1928.jpg,2,not_light
./dataset_resized/not_light/nlleft1912.jpg,2,not_light
./dataset_resized/red/rleft1517.jpg,0,red
./dataset_resized/not_red/nr0left0403.jpg,1,not_red
./dataset_resized/red/rleft0946.jpg,0,red
./dataset_resized/not_red/nrleft1624.jpg,1,not_red
./dataset_resized/not_red/nrleft1610.jpg,1,not_red
./dataset_resized/red/r0left0468.jpg,0,red
./dataset_resized/not_light/nlleft0060.jpg,2,not_light
./dataset_resized/red/r1left0288.jpg,0,red
./dataset_resized/red/rleft0935.jpg,0,red
./dataset_resized/red/r0left0170.jpg,0,red
./dataset_resized/red/rleft0890.jpg,0,red
./dataset_resized/not_red/nrleft1009.jpg,1,not_red
./dataset_resized/red/rleft0577.jpg,0,red
./dataset_resized/not_light/nlleft0118.jpg,2,not_light
./dataset_resized/not_red/nrleft1007.jpg,1,not_red
./dataset_resized/red/rleft1829.jpg,0,red
./dataset_resized/red/rleft1163.jpg,0,red
./dataset_resized/not_light/nl1left0804.jpg,2,not_light
./dataset_resized/not_red/nr0left0055.jpg,1,not_red
./dataset_resized/not_red/nr1left1011.jpg,1,not_red
./dataset_resized/not_light/nl1left0586.jpg,2,not_light
./dataset_resized/not_red/nr0left0124.jpg,1,not_red
./dataset_resized/not_red/nrleft0058.jpg,1,not_red
./dataset_resized/not_light/nl1left1142.jpg,2,not_light
./dataset_resized/not_light/nl1left0275.jpg,2,not_light
./dataset_resized/red/r1left0297.jpg,0,red
./dataset_resized/red/r0left0500.jpg,0,red
./dataset_resized/not_red/nr0left0408.jpg,1,not_red
./dataset_resized/not_red/nrleft1114.jpg,1,not_red
./dataset_resized/not_red/nrleft1005.jpg,1,not_red
./dataset_resized/not_light/nlleft1975.jpg,2,not_light
./dataset_resized/not_light/nlleft0739.jpg,2,not_light
./dataset_resized/red/rleft0309.jpg,0,red
./dataset_resized/red/rleft1523.jpg,0,red
./dataset_resized/not_light/nlleft0050.jpg,2,not_light
./dataset_resized/red/rleft0000.jpg,0,red
./dataset_resized/not_light/nl1left0018.jpg,2,not_light
./dataset_resized/red/rleft1223.jpg,0,red
./dataset_resized/not_red/nrleft1105.jpg,1,not_red
./dataset_resized/not_red/nrleft0092.jpg,1,not_red
./dataset_resized/red/r0left0522.jpg,0,red
./dataset_resized/red/rleft0604.jpg,0,red
./dataset_resized/not_red/nrleft1274.jpg,1,not_red
./dataset_resized/not_light/nlleft0167.jpg,2,not_light
./dataset_resized/not_red/nr1left1061.jpg,1,not_red
./dataset_resized/red/rleft0546.jpg,0,red
./dataset_resized/not_light/nlleft0093.jpg,2,not_light
./dataset_resized/not_red/nrleft1363.jpg,1,not_red
./dataset_resized/not_light/nl1left0066.jpg,2,not_light
./dataset_resized/red/r0left0153.jpg,0,red
./dataset_resized/not_red/nr0left0346.jpg,1,not_red
./dataset_resized/not_red/nr0left0376.jpg,1,not_red
./dataset_resized/red/rleft1462.jpg,0,red
./dataset_resized/red/r0left0558.jpg,0,red
./dataset_resized/not_red/nrleft1364.jpg,1,not_red
./dataset_resized/not_red/nrleft0960.jpg,1,not_red
./dataset_resized/not_red/nrleft1073.jpg,1,not_red
./dataset_resized/not_light/nl1left0967.jpg,2,not_light
./dataset_resized/red/rleft1524.jpg,0,red
./dataset_resized/not_light/nl1left0759.jpg,2,not_light
./dataset_resized/red/rleft0273.jpg,0,red
./dataset_resized/not_red/nrleft1299.jpg,1,not_red
./dataset_resized/not_light/nl1left0220.jpg,2,not_light
./dataset_resized/not_light/nlleft1901.jpg,2,not_light
./dataset_resized/red/rleft1161.jpg,0,red
./dataset_resized/not_red/nr0left0319.jpg,1,not_red
./dataset_resized/red/rleft1463.jpg,0,red
./dataset_resized/not_red/nrleft1091.jpg,1,not_red
./dataset_resized/red/rleft0893.jpg,0,red
./dataset_resized/red/rleft0324.jpg,0,red
./dataset_resized/red/rleft1217.jpg,0,red
./dataset_resized/not_light/nlleft0767.jpg,2,not_light
./dataset_resized/not_red/nr0left0061.jpg,1,not_red
./dataset_resized/not_light/nl1left0434.jpg,2,not_light
./dataset_resized/not_red/nr0left0441.jpg,1,not_red
./dataset_resized/not_light/nl1left0029.jpg,2,not_light
./dataset_resized/not_light/nl1left0603.jpg,2,not_light
./dataset_resized/not_red/nr1left1020.jpg,1,not_red
./dataset_resized/not_light/nl1left0765.jpg,2,not_light
./dataset_resized/not_light/nl1left0963.jpg,2,not_light
./dataset_resized/not_light/nl1left0267.jpg,2,not_light
./dataset_resized/red/r1left0281.jpg,0,red
./dataset_resized/not_light/nl1left0638.jpg,2,not_light
./dataset_resized/red/r1left0656.jpg,0,red
./dataset_resized/not_red/nrleft1394.jpg,1,not_red
./dataset_resized/red/rleft1526.jpg,0,red
./dataset_resized/not_light/nlleft0042.jpg,2,not_light
./dataset_resized/not_light/nl1left0088.jpg,2,not_light
./dataset_resized/not_red/nr0left0101.jpg,1,not_red
./dataset_resized/not_red/nr0left0324.jpg,1,not_red
./dataset_resized/not_red/nr0left0349.jpg,1,not_red
./dataset_resized/not_red/nrleft1699.jpg,1,not_red
./dataset_resized/not_red/nrleft1684.jpg,1,not_red
./dataset_resized/not_red/nrleft1257.jpg,1,not_red
./dataset_resized/not_light/nlleft0162.jpg,2,not_light
./dataset_resized/not_light/nl1left0979.jpg,2,not_light
./dataset_resized/not_red/nrleft1430.jpg,1,not_red
./dataset_resized/not_light/nl1left0543.jpg,2,not_light
./dataset_resized/red/rleft0595.jpg,0,red
./dataset_resized/not_light/nl1left0808.jpg,2,not_light
./dataset_resized/not_light/nl1left0032.jpg,2,not_light
./dataset_resized/not_red/nrleft1351.jpg,1,not_red
./dataset_resized/not_light/nl1left0095.jpg,2,not_light
./dataset_resized/not_red/nr0left0423.jpg,1,not_red
./dataset_resized/not_light/nl1left0837.jpg,2,not_light
./dataset_resized/red/rleft0912.jpg,0,red
./dataset_resized/not_red/nrleft1653.jpg,1,not_red
./dataset_resized/not_light/nl1left0519.jpg,2,not_light
./dataset_resized/not_light/nl1left0456.jpg,2,not_light
./dataset_resized/red/rleft0932.jpg,0,red
./dataset_resized/not_red/nrleft0962.jpg,1,not_red
./dataset_resized/not_red/nr0left0067.jpg,1,not_red
./dataset_resized/red/rleft0323.jpg,0,red
./dataset_resized/not_light/nl1left0641.jpg,2,not_light
./dataset_resized/not_red/nrleft0817.jpg,1,not_red
./dataset_resized/not_light/nl1left0169.jpg,2,not_light
./dataset_resized/red/r1left0293.jpg,0,red
./dataset_resized/not_light/nl1left0997.jpg,2,not_light
./dataset_resized/not_red/nrleft1358.jpg,1,not_red
./dataset_resized/not_red/nrleft1372.jpg,1,not_red
./dataset_resized/not_light/nl1left0577.jpg,2,not_light
./dataset_resized/not_red/nrleft1391.jpg,1,not_red
./dataset_resized/red/rleft0227.jpg,0,red
./dataset_resized/not_red/nr0left0090.jpg,1,not_red
./dataset_resized/red/rleft1508.jpg,0,red
./dataset_resized/red/rleft1235.jpg,0,red
./dataset_resized/not_red/nrleft1110.jpg,1,not_red
./dataset_resized/not_light/nl1left0848.jpg,2,not_light
./dataset_resized/not_red/nr1left1062.jpg,1,not_red
./dataset_resized/red/rleft1803.jpg,0,red
./dataset_resized/not_light/nlleft0183.jpg,2,not_light
./dataset_resized/red/rleft0846.jpg,0,red
./dataset_resized/red/r0left0531.jpg,0,red
./dataset_resized/not_light/nl1left0244.jpg,2,not_light
./dataset_resized/not_light/nl1left0482.jpg,2,not_light
./dataset_resized/red/r1left0339.jpg,0,red
./dataset_resized/not_light/nl1left0810.jpg,2,not_light
./dataset_resized/not_light/nl1left0738.jpg,2,not_light
./dataset_resized/red/rleft1188.jpg,0,red
./dataset_resized/not_red/nrleft0036.jpg,1,not_red
./dataset_resized/not_red/nrleft0056.jpg,1,not_red
./dataset_resized/not_light/nl1left0923.jpg,2,not_light
./dataset_resized/not_light/nlleft1974.jpg,2,not_light
./dataset_resized/red/rleft0280.jpg,0,red
./dataset_resized/not_light/nl1left0500.jpg,2,not_light
./dataset_resized/not_red/nrleft1643.jpg,1,not_red
./dataset_resized/red/rleft1454.jpg,0,red
./dataset_resized/not_red/nr0left0448.jpg,1,not_red
./dataset_resized/not_light/nlleft1983.jpg,2,not_light
./dataset_resized/not_red/nr0left0392.jpg,1,not_red
./dataset_resized/not_light/nl1left0013.jpg,2,not_light
./dataset_resized/not_light/nlleft1911.jpg,2,not_light
./dataset_resized/red/rleft1255.jpg,0,red
./dataset_resized/not_light/nl1left0022.jpg,2,not_light
./dataset_resized/red/rleft0017.jpg,0,red
./dataset_resized/not_light/nlleft1914.jpg,2,not_light
./dataset_resized/not_light/nlleft1927.jpg,2,not_light
./dataset_resized/not_red/nr0left0343.jpg,1,not_red
./dataset_resized/red/rleft1794.jpg,0,red
./dataset_resized/red/r0left0453.jpg,0,red
./dataset_resized/not_light/nl1left0217.jpg,2,not_light
./dataset_resized/not_light/nl1left0943.jpg,2,not_light
./dataset_resized/not_red/nr0left0348.jpg,1,not_red
./dataset_resized/not_red/nr0left0352.jpg,1,not_red
./dataset_resized/not_light/nlleft0037.jpg,2,not_light
./dataset_resized/not_red/nrleft0995.jpg,1,not_red
./dataset_resized/not_light/nl1left0565.jpg,2,not_light
./dataset_resized/not_light/nlleft0723.jpg,2,not_light
./dataset_resized/red/rleft1539.jpg,0,red
./dataset_resized/not_red/nrleft1016.jpg,1,not_red
./dataset_resized/not_light/nlleft0729.jpg,2,not_light
./dataset_resized/not_light/nl1left0181.jpg,2,not_light
./dataset_resized/not_light/nl1left0083.jpg,2,not_light
./dataset_resized/not_light/nl1left0424.jpg,2,not_light
./dataset_resized/not_light/nlleft1982.jpg,2,not_light
./dataset_resized/red/rleft1832.jpg,0,red
./dataset_resized/not_light/nl1left0047.jpg,2,not_light
./dataset_resized/not_light/nlleft0112.jpg,2,not_light
./dataset_resized/not_red/nr0left0583.jpg,1,not_red
./dataset_resized/red/rleft1233.jpg,0,red
./dataset_resized/not_light/nl1left0842.jpg,2,not_light
./dataset_resized/not_light/nl1left0507.jpg,2,not_light
./dataset_resized/not_red/nr0left0057.jpg,1,not_red
./dataset_resized/not_light/nlleft1969.jpg,2,not_light
./dataset_resized/red/r1left0330.jpg,0,red
./dataset_resized/not_light/nl1left1003.jpg,2,not_light
./dataset_resized/not_light/nl1left0523.jpg,2,not_light
./dataset_resized/red/rleft0925.jpg,0,red
./dataset_resized/red/r0left0491.jpg,0,red
./dataset_resized/red/r1left0375.jpg,0,red
./dataset_resized/not_red/nr0left0052.jpg,1,not_red
./dataset_resized/red/r1left0298.jpg,0,red
./dataset_resized/not_red/nr0left0353.jpg,1,not_red
./dataset_resized/not_light/nl1left0200.jpg,2,not_light
./dataset_resized/not_light/nl1left0102.jpg,2,not_light
./dataset_resized/red/r0left0501.jpg,0,red
./dataset_resized/red/rleft0633.jpg,0,red
./dataset_resized/not_light/nl1left0197.jpg,2,not_light
./dataset_resized/not_light/nlleft0122.jpg,2,not_light
./dataset_resized/red/rleft0901.jpg,0,red
./dataset_resized/red/rleft0255.jpg,0,red
./dataset_resized/not_light/nl1left0501.jpg,2,not_light
./dataset_resized/not_light/nl1left0007.jpg,2,not_light
./dataset_resized/not_light/nl1left1129.jpg,2,not_light
./dataset_resized/red/rleft1486.jpg,0,red
./dataset_resized/red/r1left0278.jpg,0,red
./dataset_resized/not_light/nl1left0782.jpg,2,not_light
./dataset_resized/red/rleft0911.jpg,0,red
./dataset_resized/red/rleft0010.jpg,0,red
./dataset_resized/red/r1left0688.jpg,0,red
./dataset_resized/not_red/nrleft1376.jpg,1,not_red
./dataset_resized/not_red/nrleft0051.jpg,1,not_red
./dataset_resized/not_light/nl1left0889.jpg,2,not_light
./dataset_resized/not_red/nr1left1033.jpg,1,not_red
./dataset_resized/red/rleft0564.jpg,0,red
./dataset_resized/not_light/nl1left0063.jpg,2,not_light
./dataset_resized/red/rleft1488.jpg,0,red
./dataset_resized/not_light/nlleft1908.jpg,2,not_light
./dataset_resized/not_light/nl1left0552.jpg,2,not_light
